RecArt;SHAK_code;DatoStart;DatoChange;DatoEnd;Codetext;Agrp;Bgrp;Cgrp;SKS;Egrp;Aval;Bval;Cval;Dval;Inclusion;ExtraReg
afd;150137C;20130124;20250527;20260630;Klinik for knogleskørhed C7A;1.0;;;;SKS;;;;3.0;;
afd;150138;20060101;20100408;20100416;Montebello overafd.;;;;;SKS;;;;3.0;;
afd;1501381;20040401;20100323;20100331;Montebello sengeafdeling;98.0;99.0;;;SKS;;;;3.0;;
afd;1501387;20040401;20100323;20100331;Montebello Fysioterapi;98.0;;;;SKS;;;;3.0;;
afd;1501389;20040401;20100323;20100331;Montebell Ergoterapi;98.0;;;;SKS;;;;3.0;;
afd;150139;20070601;20250527;20260630;Ernæringsenheden, overafdeling;;;;;SKS;;;;3.0;;
afd;1501399;20070601;20250527;20260630;Ernæringsenheden;99.0;;;;SKS;;;;3.0;;
afd;150140;20070101;20130116;20130123;Planlagt kirurgi overafd. Z;;;;;SKS;;;;3.0;;
afd;150140;20130124;20250527;20260630;Ortopædkirurgisk overafd. Z;;;;;SKS;;;;3.0;;
afd;1501401;20070101;20110103;20110111;Planlagt kirurgi, Karkir. afd. Z1;31.0;30.0;;;SKS;;;;3.0;;
afd;1501402;20070101;20250527;20260630;Planlagt kirurgi, Kirurgi. afd. Z2;32.0;30.0;;;SKS;;;;3.0;;
afd;1501403;20070101;20110103;20110111;Planlagt kirurgi, ØNH afd. Z3;46.0;;;;SKS;;;;3.0;;
afd;1501404;20070101;20110309;20110317;Planlagt kirurgi, Gyn. afd. Z4;38.0;;;;SKS;;;;3.0;;
afd;1501405;20070101;20130116;20130123;Afdeling for hofte- og knæproteser Z5;42.0;;;;SKS;;;;3.0;;
afd;1501405;20130124;20250527;20260630;Afdeling for Hofte- og Knæproteser Z5;42.0;;;;SKS;;;;3.0;;
afd;1501406;20070101;20110103;20110111;Planlagt kirurgi, Karkir. amb. Z1A;31.0;30.0;;;SKS;;;;3.0;;
afd;1501407;20070101;20130116;20130123;Planlagt kirurgi, Kirurgi amb. Z2A;32.0;30.0;;;SKS;;;;3.0;;
afd;1501407;20130124;20250527;20260630;Kirurgisk Klinik, Herlev Z2A;32.0;30.0;;;SKS;;;;3.0;;
afd;1501409;20070101;20110103;20110111;Planlagt kirurgi, ØNH amb. Z3A;46.0;;;;SKS;;;;3.0;;
afd;150140A;20070101;20130116;20130123;Planlagt kirurgi, Håndkir., afd. Z6;42.0;;;;SKS;;;;3.0;;
afd;150140A;20130124;20250527;20260630;Afdeling for håndkirurgi Z6;42.0;;;;SKS;;;;3.0;;
afd;150140B;20100101;20250527;20260630;Mave- tarmkirurgisk Afdeling Z1;32.0;30.0;;;SKS;;;;3.0;;
afd;150140C;20100101;20130116;20130123;Ortopædkirurgisk Afdeling Z3;42.0;;;;SKS;;;;3.0;;
afd;150140C;20130124;20250527;20260630;Ortopædkirurgisk afdeling Z3;42.0;;;;SKS;;;;3.0;;
afd;150140D;20070101;20110309;20110317;Planlagt kirurgi, Gyn. amb. Z4A;38.0;;;;SKS;;;;3.0;;
afd;150140E;20070101;20130116;20130123;Amb. for hofte- og knæproteser Z5A;42.0;;;;SKS;;;;3.0;;
afd;150140E;20130124;20250527;20260630;Klinik for Hofte- og Knæproteser Z5A;42.0;;;;SKS;;;;3.0;;
afd;150140F;20070101;20130116;20130123;Planlagt kirurgi, Håndkir. amb. Z6A;42.0;;;;SKS;;;;3.0;;
afd;150140F;20130124;20250527;20260630;Klinik for håndkirurgi Z6A;42.0;;;;SKS;;;;3.0;;
afd;150140G;20100101;20250527;20260630;Mave- tarmkirurgisk Ambulatorium Z1A;32.0;30.0;;;SKS;;;;3.0;;
afd;150140H;20100101;20130116;20130123;Ortopædkirurgisk Ambulatorium Z3A;42.0;;;;SKS;;;;3.0;;
afd;150140H;20130124;20250527;20260630;Ortopædkirurgisk klinik Z3A;42.0;;;;SKS;;;;3.0;;
sgh;1502;19760401;20070220;20070131;Kbh. Amts Sygehus i Glostrup;102.0;1.0;;;SKS;;;;3.0;;
sgh;1502;20070201;20250527;20260630;Glostrup Hospital;102.0;1.0;;;SKS;;;;3.0;;
afd;150201;20060101;20220715;20220723;Anæstesiologisk overafd. Y;;;;;SKS;;;;3.0;;
afd;1502010;19760401;19760401;19821231;ANÆSTHESIAFDELING;84.0;;;;;;;;;;
afd;1502010;19830101;19830101;19941231;ANÆSTHESIAFDELING;84.0;;;;;;;;;;
afd;1502010;19950101;20220715;20220723;Anæstesiologisk afdeling Y;84.0;;;;SKS;;;;3.0;;
afd;1502011;20110101;20220715;20220723;RESPIRATIONSCENTER ØST SENGE;84.0;20.0;;;SKS;;;;3.0;;
afd;1502017;20110101;20220715;20220723;RESPIRATIONSCENTER ØST AMB.AFD.;84.0;20.0;;;SKS;;;;3.0;;
afd;1502019;19960101;19960101;19961231;ANÆSTESIOLOGISK AMB. Y/A;84.0;;;;;;;;;;
afd;1502019;19970101;20220715;20220723;Anæstesiologisk amb. Y/A;84.0;;;;SKS;;;;3.0;;
afd;150202;20060101;20220721;20220729;Røntgen/ultralyd overafd.;;;;;SKS;;;;3.0;;
afd;1502020;19760401;19760401;19821231;RØNTGENAFDELING;66.0;;;;;;;;;;
afd;1502020;19830101;19830101;19941231;RØNTGENAFDELING;66.0;;;;;;;;;;
afd;1502020;19950101;20220721;20220729;Røntgenafdeling;66.0;;;;SKS;;;;3.0;;
afd;1502021;19910101;19910101;19941231;RØNTGENKLINIKKEN I HVIDOVRE;66.0;;;;;;;;;;
afd;1502021;19950101;19950101;19951231;RØNTGENKLINIKKEN I HVIDOVRE;66.0;;;;;;;;;;
afd;1502022;19910101;19910101;19941231;ULTRALYDLABORATORIET;66.0;;;;;;;;;;
afd;1502022;19950101;20220721;20220729;Ultralydlaboratoriet;66.0;;;;SKS;;;;3.0;;
afd;1502030;19760401;19760401;19821231;FYSIURGISK AFDELING U;26.0;;;;;;;;;;
afd;1502030;19830101;19830101;19831231;FYSIURGISK AFDELING U;12.0;;;;;;;;;;
afd;1502030;19840101;19840101;19901231;FYSIURGISK/REUMATOLOGISK AFD U;12.0;1.0;;;;;;;;;
afd;1502030;19910101;19910101;19941231;FYSIURGISK/REUMATOLOGISK AFD U;12.0;1.0;;;;;;;;;
afd;1502030;19950101;20041029;20041001;Fysiurgisk/reumatologisk afd U;12.0;1.0;;;SKS;;;;3.0;;
afd;1502036;19880101;19880101;19901231;FYSIURGISK/REUMAT.DAGAFSN. U/D;12.0;;;;;;;;;;
afd;1502036;19910101;19910101;19941231;FYSIURGISK/REUMAT.DAGAFSN. U/D;12.0;;;;;;;;;;
afd;1502036;19950101;20011219;20011231;Fysiurgisk/reumat.dagafsn. U/D;12.0;;;;SKS;;;;3.0;;
afd;1502037;20031201;20050818;20050831;Fysio- og Ergoterapi afdeling;98.0;;;;SKS;;;;3.0;;
afd;1502039;19770101;19770101;19821231;FYSIURGISK AMBULATORIUM U;26.0;;;;;;;;;;
afd;1502039;19830101;19830101;19831231;FYSIURGISK AMBULATORIUM U;12.0;;;;;;;;;;
afd;1502039;19840101;19840101;19901231;FYSIURGISK/REUMATOL.AMB.U/A;12.0;;;;;;;;;;
afd;1502039;19910101;19910101;19941231;FYSIURGISK/REUMATOL.AMB. U/A;12.0;;;;;;;;;;
afd;1502039;19950101;20041029;20041001;Fysiurgisk/reumatol.amb. U/A;12.0;;;;SKS;;;;3.0;;
afd;150204;20060101;20220721;20220729;Gynækologisk/Obstetrisk overafd., Fødeklinik G.;;;;;SKS;;;;3.0;;
afd;1502041;19760401;19760401;19821231;GYNÆKOLOGISK AFDELING G;38.0;;;;;;;;;;
afd;1502041;19830101;19830101;19931231;GYNÆKOLOGISK AFDELING G-1;38.0;;;;;;;;;;
afd;1502041;19940101;19940101;19941231;GYNÆKOLOGISK AFDELING G1;38.0;;;;;;;;;;
afd;1502041;19950101;20220721;20220729;Gynækologisk afdeling G1;38.0;;;;SKS;;;;3.0;;
afd;1502042;19760401;19760401;19821231;OBSTETRISK AFDELING G;38.0;;;;;;;;;;
afd;1502042;19830101;19830101;19931231;OBSTETRISK AFDELING G-2;38.0;;;;;;;;;;
afd;1502042;19940101;19940101;19941231;OBSTETRISK AFDELING G2;38.0;;;;;;;;;;
afd;1502042;19950101;20220721;20220729;Obstetrisk afdeling G2;38.0;;;;SKS;;;;3.0;;
afd;1502043;19840101;19840101;19931231;FØDEKLINIK G3B;38.0;;;;;;;;;;
afd;1502043;19940101;19940101;19941231;FØDEKLINIK G3;38.0;;;;;;;;;;
afd;1502043;19950101;20000831;20000831;Fødeklinik gG3;38.0;;;;SKS;;;;3.0;;
afd;1502043;20000901;20000929;20001231;Fødeklinik gG3;38.0;;;;SKS;;;;1.0;;
afd;1502044;19940101;19940101;19941231;GYN. AFDELING G-1, FORAMB. G1F;38.0;;;;;;;;;;
afd;1502044;19950101;19991013;19991231;GYNÆKOLOGISK FORAMB. G1F;38.0;;;;SKS;;;;3.0;;
afd;1502045;19950101;20220721;20220729;Gynækologisk dagkir. amb.;38.0;;;;SKS;;;;3.0;;
afd;1502046;19880101;19880101;19931231;GYNÆKOLOGISK DAGAFSNIT G/1D;38.0;;;;;;;;;;
afd;1502046;19940101;19940101;19941231;GYNÆKOLOGISK DAGAFSNIT G1D;38.0;;;;;;;;;;
afd;1502046;19950101;19990725;19990531;GYNÆKOLOGISK DAGAFSNIT G1D;38.0;;;;SKS;;;;3.0;;
afd;1502046;19990601;20011219;20011231;Gynækologisk dagkir. afsnit;38.0;;;;SKS;;;;3.0;;
afd;1502047;19820101;19820101;19821231;OBSTETRISK AMBULATORIUM G;38.0;;;;;;;;;;
afd;1502047;19830101;19830101;19931231;OBSTETRISK AMBULATORIUM G-2A;38.0;;;;;;;;;;
afd;1502047;19940101;19940101;19941231;OBSTETRISK AMBULATORIUM G2A;38.0;;;;;;;;;;
afd;1502047;19950101;20220721;20220729;Obstetrisk ambulatorium G2A;38.0;;;;SKS;;;;3.0;;
afd;1502048;19860101;19860101;19941231;FØDEKLINIKKEN AMB. G3A;38.0;;;;;;;;;;
afd;1502048;19950101;19950101;19951231;FØDEKLINIKKEN AMB. G3A;38.0;;;;;;;;;;
afd;1502048;19960101;20000831;20000831;Fødeklinikken amb. G3A;38.0;;;;SKS;;;;3.0;;
afd;1502048;20000901;20000929;20001231;Fødeklinikken amb. G3A;38.0;;;;SKS;;;;1.0;;
afd;1502049;19770101;19770101;19821231;GYNÆKOLOGISK AMBULATORIUM G;38.0;;;;;;;;;;
afd;1502049;19830101;19830101;19931231;GYNÆKOLOGISK AMBULATORIUM G 1;38.0;;;;;;;;;;
afd;1502049;19940101;19940101;19941231;GYNÆKOLOGISK AMBULATORIUM G1A;38.0;;;;;;;;;;
afd;1502049;19950101;20220721;20220729;Gynækologisk ambulatorium G1A;38.0;;;;SKS;;;;3.0;;
afd;1502051;19760401;19760401;19761231;MEDICINSK AFDELING B;1.0;;;;;;;;;;
afd;1502052;19760401;19760401;19771231;NEFROLOGISK AFSNIT;11.0;;;;;;;;;;
afd;150206;20060101;20220722;20220730;Medicinsk overafd. M;;;;;SKS;;;;3.0;;
afd;1502061;19760401;19760401;19821231;MEDICINSK AFDELING C;1.0;;;;;;;;;;
afd;1502061;19830101;19830101;19901231;MEDICINSK AFDELING C;1.0;6.0;2.0;;;;;;;;
afd;1502061;19910101;19910101;19941231;MEDICINSK AFDELING C;1.0;6.0;2.0;;;;;;;;
afd;1502061;19950101;19991013;19991031;MEDICINSK AFDELING C;1.0;6.0;2.0;;SKS;;;;3.0;;
afd;1502061;19991101;20000720;20000831;Medicinsk afdeling M;1.0;6.0;2.0;;SKS;;;;3.0;;
afd;1502061;20000901;20090703;20090731;Medicinsk afdeling M;1.0;6.0;2.0;;SKS;;;;3.0;;
afd;1502061;20090801;20220722;20220730;Medicinsk afdeling M;1.0;6.0;2.0;9.0;SKS;;;;3.0;;
afd;1502062;19760401;19760401;19771231;LANGTIDSMEDICINSK AFSNIT;2.0;;;;;;;;;;
afd;1502062;19780101;19780101;19821231;LANGTIDSMEDICINSK AFSNIT;2.0;;;;;;;;;;
afd;1502062;19830101;19830101;19901231;LANGTIDSMEDICINSK AFSNIT;2.0;;;;;;;;;;
afd;1502062;19910101;19910101;19911231;LANGTIDSMEDICINSK AFSNIT;2.0;;;;;;;;;;
afd;1502063;19760401;19760401;19771231;CARDIOLOGISK AFSNIT;6.0;;;;;;;;;;
afd;1502063;19780101;19780101;19811231;CARDIOLOGISK AFSNIT;6.0;;;;;;;;;;
afd;1502063;19820101;19820101;19821231;CARDIOLOGISK AFSNIT;1.0;6.0;;;;;;;;;
afd;1502063;19830101;19830101;19901231;CARDIOLOGISK AFSNIT;6.0;;;;;;;;;;
afd;1502063;19910101;19910101;19931231;CARDIOLOGISK AFSNIT;6.0;;;;;;;;;;
afd;1502063;19940101;19940101;19941231;CARDIOLOGISK AFSNIT C2;6.0;;;;;;;;;;
afd;1502063;19950101;19991013;19991031;CARDIOLOGISK AFSNIT C2;6.0;;;;SKS;;;;3.0;;
afd;1502063;19991101;20000720;20000831;Kardiologisk afsnit M2;6.0;;;;SKS;;;;3.0;;
afd;1502063;20000901;20220722;20220730;Kardiologisk afsnit M2;6.0;;;;SKS;;;;3.0;;
afd;1502064;19970101;19991013;19991031;CENTER FOR SYGDOMSBEKÆMPELSE;99.0;;;;SKS;;;;3.0;;
afd;1502064;19991101;20000720;20000831;Medicinsk center for sygdomsbekæmpelse;99.0;;;;SKS;;;;3.0;;
afd;1502064;20000901;20220722;20220730;Forskningscenter for Forebyggelse og Sundhed;99.0;;;;SKS;;;;3.0;;
afd;1502065;19820101;19820101;19821231;LANGTIDSMEDICINSK AMB. C;1.0;2.0;;;;;;;;;
afd;1502065;19830101;19830101;19901231;LANGTIDSMEDICINSK AMB. C;2.0;;;;;;;;;;
afd;1502065;19910101;19910101;19911231;LANGTIDSMEDICINSK AMB. C;2.0;;;;;;;;;;
afd;1502066;19880101;19880101;19941231;MEDICINSK DAGAFSNIT C/D;1.0;;;;;;;;;;
afd;1502066;19950101;19991013;19991031;MEDICINSK DAGAFSNIT C/D;1.0;;;;SKS;;;;3.0;;
afd;1502066;19991101;20000720;20000831;Medicinsk dagafsnit MD;1.0;;;;SKS;;;;3.0;;
afd;1502066;20000901;20011219;20011231;Medicinsk dagafsnit MD;1.0;;;;SKS;;;;3.0;;
afd;1502067;19810101;19810101;19821231;CARDIOLOGISK AMBULATORIUM;6.0;;;;;;;;;;
afd;1502067;19830101;19830101;19901231;CARDIOLOGISK AMBULATORIUM;6.0;;;;;;;;;;
afd;1502067;19910101;19910101;19941231;CARDIOLOGISK AMBULATORIUM;6.0;;;;;;;;;;
afd;1502067;19950101;19991013;19991031;CARDIOLOGISK AMBULATORIUM C2A;6.0;;;;SKS;;;;3.0;;
afd;1502067;19991101;20000720;20000831;Kardiologisk ambulatorium M2A;6.0;;;;SKS;;;;3.0;;
afd;1502067;20000901;20220722;20220730;Kardiologisk ambulatorium M2A;6.0;;;;SKS;;;;3.0;;
afd;1502068;19950101;19991013;19991031;CARDIOLOGISK DAGAFSNIT C2D;6.0;;;;SKS;;;;3.0;;
afd;1502068;19991101;20000720;20000831;Kardiologisk dagafsnit M2D;6.0;;;;SKS;;;;3.0;;
afd;1502068;20000901;20011219;20011231;Kardiologisk dagafsnit M2D;6.0;;;;SKS;;;;3.0;;
afd;1502069;19770101;19770101;19821231;MEDICINSK AMBULATORIUM C;1.0;;;;;;;;;;
afd;1502069;19830101;19830101;19941231;MEDICINSK AMBULATORIUM C/A;1.0;;;;;;;;;;
afd;1502069;19950101;19991013;19991031;MEDICINSK AMBULATORIUM C/A;1.0;;;;SKS;;;;3.0;;
afd;1502069;19991101;20000720;20000831;Medicinsk ambulatorium MA;1.0;;;;SKS;;;;3.0;;
afd;1502069;20000901;20090703;20090731;Medicinsk ambulatorium MA;1.0;;;;SKS;;;;3.0;;
afd;1502069;20090801;20220722;20220730;Medicinsk ambulatorium MA;1.0;2.0;6.0;9.0;SKS;;;;3.0;;
afd;150206A;19991101;20220722;20220730;Kardiologisk laboratorium;6.0;;;;SKS;;;;3.0;;
afd;150206D;20120101;20220722;20220730;Med. gastro. amb. MAG;9.0;3.0;;;SKS;;;;3.0;;
afd;150206E;20120101;20220722;20220730;Med. lungeamb. MAL;10.0;;;;SKS;;;;3.0;;
afd;150206F;20120101;20220722;20220730;Med. endokrin. amb. MAE;8.0;;;;SKS;;;;3.0;;
afd;150206G;20120101;20220722;20220730;Med. geriatrisk amb. MAGE;2.0;;;;SKS;;;;3.0;;
afd;150206H;20120101;20220722;20220730;Med. kardiologisk amb. MAK;6.0;;;;SKS;;;;3.0;;
afd;150206I;20120101;20220722;20220730;Intern medicinsk amb. MAI;1.0;;;;SKS;;;;3.0;;
afd;150206J;20120101;20220722;20220730;Med. osteoporose amb. MAOS;2.0;;;;SKS;;;;3.0;;
afd;150206K;20120101;20220722;20220730;Akutklinikken amb. MAAK;42.0;;;;SKS;;;;3.0;;
afd;150206X;20120101;20220722;20220730;Akutklinikken MSAK;1.0;;;;SKS;;;;3.0;;
afd;1502071;19760401;19760401;19821231;MEDICINSK AFDELING F;1.0;;;;;;;;;;
afd;1502071;19830101;19830101;19941231;MEDICINSK AFDELING F;9.0;1.0;;;;;;;;;
afd;1502071;19950101;19991013;19991231;MEDICINSK AFDELING F;9.0;1.0;;;SKS;;;;3.0;;
afd;1502072;19760401;19760401;19821231;GASTRO-ENTEROLOGISK AFSNIT;9.0;;;;;;;;;;
afd;1502076;19880101;19880101;19941231;MEDICINSK DAGAFSNIT F/D;9.0;;;;;;;;;;
afd;1502076;19950101;19991013;19991231;MEDICINSK DAGAFSNIT F/D;9.0;;;;SKS;;;;3.0;;
afd;1502077;19770101;19770101;19821231;GASTRO-ENTEROLOGISK AMB.;9.0;;;;;;;;;;
afd;1502079;19770101;19770101;19821231;MEDICINSK AMBULATORIUM F;1.0;;;;;;;;;;
afd;1502079;19830101;19830101;19941231;MEDICINSK AMBULATORIUM F/A;9.0;1.0;;;;;;;;;
afd;1502079;19950101;19991013;19991231;MEDICINSK AMBULATORIUM F/A;9.0;1.0;;;SKS;;;;3.0;;
afd;150208;20060101;20220722;20220730;Klin.immuno. overafd.og blodbank;;;;;SKS;;;;3.0;;
afd;1502080;19760401;19760401;19821231;BLODBANK;62.0;;;;;;;;;;
afd;1502080;19830101;19830101;19941231;KLIN.IMMUNO.AFD.OG BLODBANK;62.0;;;;;;;;;;
afd;1502080;19950101;20220722;20220730;Klin.immuno.afd.og blodbank;62.0;;;;SKS;;;;3.0;;
afd;150209;20060101;20220722;20220730;Klinisk fysiologisk/Nuklearmedicinsk overafd.;;;;;SKS;;;;3.0;;
afd;1502090;19760401;19760401;19821231;KLINISK FYSIOLOGISK AFDELING;61.0;;;;;;;;;;
afd;1502090;19830101;19830101;19941231;KLINISK FYSIOLOGISK AFDELING;61.0;;;;;;;;;;
afd;1502090;19950101;19991013;19991231;KLIN. FYSIOL./NUKLEARMED. AFD.;61.0;;;;SKS;;;;3.0;;
afd;1502099;19920101;19920101;19941231;KLINISK FYSIOL. AMBULAT. S/A;61.0;;;;;;;;;;
afd;1502099;19950101;20220722;20220730;Klin. fys./nuklearmed. amb.S/A;61.0;;;;SKS;;;;3.0;;
afd;150210;20060101;20220726;20220803;Klinisk biokemisk overafd. X/A;;;;;SKS;;;;3.0;;
afd;1502100;19760401;19760401;19821231;CENTRALLABORATORIUM;60.0;;;;;;;;;;
afd;1502100;19830101;19830101;19941231;CENTRALLABORATORIUM;60.0;;;;;;;;;;
afd;1502100;19950101;19971117;19971231;KLINISK BIOKEMISK AFDELING X/A;60.0;;;;SKS;;;;3.0;;
afd;1502109;19980101;20220726;20220803;Klinisk biokemisk amb. X/A;60.0;;;;SKS;;;;3.0;;
afd;150211;20060101;20220727;20220804;Klinisk neurofysiologisk overafd. KNF;;;;;SKS;;;;3.0;;
afd;1502110;19760401;19760401;19821231;KLINISK NEUROFYSIOLOGISK AFD.;64.0;;;;;;;;;;
afd;1502110;19830101;19830101;19901231;KLINISK NEUROFYSIOLOGISK AFD.;64.0;;;;;;;;;;
afd;1502110;19910101;19910101;19941231;KLINISK NEUROFYSIOLOGISK AFD.;64.0;;;;;;;;;;
afd;1502110;19950101;20220727;20220804;Klinisk neurofysiologisk afd.;64.0;;;;SKS;;;;3.0;;
afd;1502117;20130101;20220727;20220804;Klin. neurofys. amb. søvn KNFS;64.0;;;;SKS;;;;3.0;;
afd;1502119;19990301;20220727;20220804;Klinisk neurofysiologisk ambulatorium;64.0;;;;SKS;;;;3.0;;
afd;150212;20060101;20220727;20220804;Neurokirurgisk overafd. H;;;;;SKS;;;;3.0;;
afd;1502120;19760401;19760401;19821231;NEUROKIRURGISK AFDELING H;40.0;;;;;;;;;;
afd;1502120;19830101;19830101;19901231;NEUROKIRURGISK AFDELING H;40.0;;;;;;;;;;
afd;1502120;19910101;19910101;19941231;NEUROKIRURGISK AFDELING H;40.0;;;;;;;;;;
afd;1502120;19950101;20220727;20220804;Neurokirurgisk afdeling H;40.0;;;;SKS;;;;3.0;;
afd;1502125;20060801;20220727;20220804;Neurokirurgisk dagkirurgisk afd. HT;40.0;;;;SKS;;;;3.0;;
afd;1502126;19880101;19880101;19901231;NEUROKIRURGISK DAGAFSN. H/D;40.0;;;;;;;;;;
afd;1502126;19910101;19910101;19941231;NEUROKIRURGISK DAGAFSN. H/D;40.0;;;;;;;;;;
afd;1502126;19950101;19991014;19991231;NEUROKIRURGISK DAGAFSN. H/D;40.0;;;;SKS;;;;3.0;;
afd;1502127;19940101;19940101;19941231;NEUROKIRURGISK FORAMB. H/F;40.0;;;;;;;;;;
afd;1502127;19950101;19991014;19991231;NEUROKIRURGISK FORAMB. H/F;40.0;;;;SKS;;;;3.0;;
afd;1502129;19820101;19820101;19821231;NEUROKIRURGISK AMBULATORIUM H;40.0;;;;;;;;;;
afd;1502129;19830101;19830101;19901231;NEUROKIRURGISK AMBULAT. H/A;40.0;;;;;;;;;;
afd;1502129;19910101;19910101;19941231;NEUROKIRURGISK AMBULAT. H/A;40.0;;;;;;;;;;
afd;1502129;19950101;20220727;20220804;Neurokirurgisk ambulat. H/A;40.0;;;;SKS;;;;3.0;;
afd;150213;20060101;20220727;20220804;Neurologisk overafd. N;;;;;SKS;;;;3.0;;
afd;1502130;19760401;19760401;19821231;NEUROMEDICINSK AFDELING N;20.0;;;;;;;;;;
afd;1502130;19830101;19830101;19901231;NEUROMEDICINSK AFDELING N;20.0;;;;;;;;;;
afd;1502130;19910101;19910101;19941231;NEUROMEDICINSK AFDELING N;20.0;;;;;;;;;;
afd;1502130;19950101;20220727;20220804;Neurologisk afdeling N;20.0;;;;SKS;;;;3.0;;
afd;1502131;20040101;20220727;20220804;Dansk Hovedpinecenter;20.0;;;;SKS;;;;3.0;;
afd;1502132;20040101;20100922;20100930;Hukommelsesklinik;20.0;;;;SKS;;;;3.0;;
afd;1502132;20101001;20220727;20220804;Demensenhed Syd NDS;20.0;;;;SKS;;;;3.0;;
afd;1502133;20040101;20220727;20220804;Skleroseklinik;20.0;;;;SKS;;;;3.0;;
afd;1502134;20040101;20220727;20220804;Klinik for bevægeforstyrrelser;20.0;;;;SKS;;;;3.0;;
afd;1502135;19940101;19940101;19941231;NEUROMED. AFD. N, FORAMB. N/F;20.0;;;;;;;;;;
afd;1502135;19950101;19950101;19951231;NEUROMED. AFD. N, FORAMB. N/F;20.0;;;;;;;;;;
afd;1502135;19960101;19991014;19991231;NEUROLOGISK FORAMB. N/F;20.0;;;;SKS;;;;3.0;;
afd;1502136;19880101;19880101;19901231;NEUROMEDICINSK DAGAFSN. N/D;20.0;;;;;;;;;;
afd;1502136;19910101;19910101;19941231;NEUROMEDICINSK DAGAFSN. N/D;20.0;;;;;;;;;;
afd;1502136;19950101;20011219;20011231;Neurologisk dagafsnit N/D;20.0;;;;SKS;;;;3.0;;
afd;1502137;20040101;20220727;20220804;Epilepsiklinik;20.0;;;;SKS;;;;3.0;;
afd;1502139;19770101;19770101;19821231;NEUROMEDICINSK AMBULATORIUM N;20.0;;;;;;;;;;
afd;1502139;19830101;19830101;19901231;NEUROMEDICINSK AMBULAT. N/A;20.0;;;;;;;;;;
afd;1502139;19910101;19910101;19941231;NEUROMEDICINSK AMBULAT. N/A;20.0;;;;;;;;;;
afd;1502139;19950101;20220727;20220804;Neurologisk ambulatorium N/A;20.0;;;;SKS;;;;3.0;;
afd;150213A;20080101;20220727;20220804;TCI og apopleksiklinik;20.0;;;;SKS;;;;3.0;;
afd;150213B;20130101;20220727;20220804;Neurorehab. amb. for unge NRU;20.0;;;;SKS;;;;3.0;;
afd;150213C;20140101;20220727;20220804;Neurorehab. ambulatorium;20.0;;;;SKS;;;;3.0;;
afd;150213F;20100101;20220727;20220804;ENH. KL.APOPLEKSIFORSK. NAPOAF;20.0;;;;SKS;;;;3.0;;
afd;1502141;19760401;19760401;19801231;KIRURGISK AFDELING A;42.0;30.0;;;;;;;;;
afd;1502141;19810101;19810101;19811231;ORTOPÆDKIRURGISK AFD. A;42.0;30.0;;;;;;;;;
afd;1502142;19760401;19760401;19801231;KIRURGISK AFDELING T;35.0;30.0;;;;;;;;;
afd;1502142;19810101;19810101;19811231;UROLOGISK AFD. T;35.0;30.0;;;;;;;;;
afd;1502147;19770101;19770101;19801231;UROLOGISK AMBULATORIUM;35.0;30.0;;;;;;;;;
afd;1502147;19810101;19810101;19811231;UROLOGISK AMBULATORIUM T;35.0;30.0;;;;;;;;;
afd;1502148;19770101;19770101;19801231;SKADESTUEN;30.0;;;;;;;;;;
afd;1502148;19810101;19810101;19811231;SKADESTUEN;30.0;;;;;;;;;;
afd;1502149;19770101;19770101;19801231;KIRURGISK AMBULATORIUM A;42.0;30.0;;;;;;;;;
afd;1502149;19810101;19810101;19811231;ORTOPÆDKIRURGISK AMB. A;42.0;30.0;;;;;;;;;
afd;1502150;19760401;19760401;19821231;ØRE-, NÆSE- OG HALSAFDELING E;46.0;;;;;;;;;;
afd;1502150;19830101;19830101;19871231;ØRE-, NÆSE- OG HALSAFDELING E;46.0;;;;;;;;;;
afd;1502150;19880101;19880101;19901231;ØRE-, NÆSE- OG HALSAFDELING E;46.0;;;;;;;;;;
afd;1502150;19910101;19910101;19941231;ØRE-, NÆSE- OG HALSAFDELING E;46.0;;;;;;;;;;
afd;1502150;19950101;20011219;20011231;Øre-, næse- og halsafdeling E;46.0;;;;SKS;;;;3.0;;
afd;1502152;19950101;19991014;19991231;ODONTOLOGISK SEKTION;48.0;;;;SKS;;;;3.0;;
afd;1502156;19880101;19880101;19901231;ØRE-NÆSE-HALS-DAGAFSNIT E/D;46.0;;;;;;;;;;
afd;1502156;19910101;19910101;19941231;ØRE-NÆSE-HALS-DAGAFSNIT E/D;46.0;;;;;;;;;;
afd;1502156;19950101;19950101;19961231;ØRE-NÆSE-HALS-DAGAFSNIT E/D;46.0;;;;;;;;;;
afd;1502156;19970101;20011219;20011231;Øre-,næse-og halsdagafsnit E/D;46.0;;;;SKS;;;;3.0;;
afd;1502157;19940101;19940101;19941231;ØRE-NÆSE-HALSAFD.E,FORAMB. E/F;46.0;;;;;;;;;;
afd;1502157;19950101;19990725;19961231;ØRE-,NÆSE- OG HALSFORAMB. E/F;46.0;;;;SKS;;;;3.0;;
afd;1502157;19970101;19990725;19990531;ØRE-,NÆSE- OG HALSFORAMB. E/F;46.0;;;;SKS;;;;3.0;;
afd;1502157;19990601;20011219;20011231;Øre-næse- og hals dagkir. afsnit;46.0;;;;SKS;;;;3.0;;
afd;1502159;19770101;19770101;19821231;ØRE-, NÆSE- OG HALSAFD. E,AMB.;46.0;;;;;;;;;;
